feedback_id,course_id,professor_id,semester,rating_clarity,rating_workload,rating_interaction,rating_attendance_strictness,rating_assignments,overall_rating,course_organization,comment
554,70,52,2025A,7,7,9,5,4,6,6,
555,21,26,2025A,6,9,2,6,4,6,10,
556,67,29,2023B,7,8,8,8,9,6,2,
557,24,20,2023B,6,9,5,9,10,8,9,
558,119,50,2024A,2,3,3,10,9,5,5,
559,120,31,2024A,8,1,3,9,5,5,4,
560,95,38,2024A,7,3,6,9,4,6,6,
561,105,51,2024A,6,6,3,5,8,6,8,
562,22,45,2025A,5,8,7,7,4,4,2,
563,49,33,2023B,6,3,4,10,3,6,9,
564,67,32,2024B,8,7,5,4,8,7,6,
565,17,58,2023A,9,8,10,9,5,8,10,
566,42,35,2023B,9,7,10,9,2,6,3,
567,14,33,2024B,6,8,9,9,6,8,9,
568,91,56,2024B,6,6,5,3,7,6,4,
569,99,33,2023B,3,5,5,5,8,6,7,
570,44,46,2024A,4,10,8,6,2,4,2,
571,42,38,2025A,6,1,8,7,6,6,6,
572,108,53,2023A,2,2,7,3,8,6,9,
573,84,54,2025A,8,6,2,2,8,7,10,
574,96,43,2024A,6,5,4,10,10,7,8,
575,25,22,2023B,7,3,6,3,4,6,8,
576,55,4,2024A,5,9,6,10,4,4,2,
577,34,33,2023A,5,10,9,8,3,6,8,
578,114,5,2024B,2,3,2,2,6,4,8,
579,34,68,2024B,6,2,2,4,5,4,3,
580,101,61,2025A,3,9,7,3,10,6,2,
581,114,70,2023B,3,1,3,6,6,4,6,
582,7,6,2025A,8,3,4,4,3,5,4,
583,113,25,2025A,2,4,2,5,9,4,3,
584,86,72,2024B,2,2,3,2,2,2,3,
585,95,22,2024A,4,7,4,4,8,6,6,
586,36,63,2023B,10,9,6,2,9,8,6,
587,118,77,2024A,7,3,9,6,4,6,5,
588,14,76,2025A,8,2,8,6,7,7,5,
589,16,49,2024A,4,1,10,1,7,8,9,
590,18,12,2023B,8,7,6,10,2,5,4,
591,107,53,2024B,7,9,7,5,9,8,9,
592,60,20,2024A,10,9,4,5,9,8,9,
593,104,4,2025A,7,10,4,6,7,6,6,
594,93,52,2023A,3,7,5,8,10,6,4,
595,22,48,2023B,4,10,5,6,8,7,10,
596,30,53,2023A,10,9,4,1,8,7,7,
597,29,16,2023B,4,3,9,4,5,6,7,
598,71,51,2023B,10,6,10,5,7,8,6,
599,67,33,2024B,6,2,4,10,9,6,5,
600,31,35,2024A,5,5,8,8,9,8,10,
601,58,32,2024A,2,1,10,3,7,7,10,
602,33,1,2024A,7,7,10,7,4,6,4,
603,43,71,2023A,6,4,3,7,3,6,10,
604,120,77,2023B,3,9,3,5,8,6,9,
605,38,19,2023B,7,5,2,10,10,7,8,
606,56,18,2024A,3,1,3,3,5,5,8,
607,46,48,2024A,2,9,5,7,3,5,10,
608,78,25,2023A,2,6,6,3,5,6,10,
609,54,38,2025A,9,10,6,1,3,6,4,
610,118,30,2024A,5,6,6,1,4,6,10,
611,2,7,2024A,9,9,7,4,10,8,5,
612,63,29,2023B,2,7,5,4,6,6,10,
613,61,57,2025A,3,5,4,10,10,6,9,
614,118,50,2025A,9,5,8,3,4,6,3,
615,15,80,2024A,3,4,8,5,10,6,3,
616,28,67,2023A,7,6,6,1,10,6,3,
617,10,64,2024B,2,8,9,9,2,6,10,
618,1,31,2025A,4,7,4,8,6,5,6,
619,37,73,2024B,7,3,4,6,2,6,10,
620,74,11,2023B,3,3,3,3,6,4,4,
621,20,30,2025A,9,10,4,6,4,5,2,
622,95,38,2023A,6,6,10,2,7,8,7,
623,27,25,2024A,6,9,9,7,6,8,9,
624,42,15,2023A,3,8,9,2,4,6,7,
625,96,32,2024B,7,6,3,8,6,5,4,
626,36,35,2024A,6,8,5,2,6,5,3,
627,33,58,2024B,3,3,5,1,10,6,7,
628,27,6,2023A,10,10,3,10,5,6,5,
629,50,67,2024A,2,4,4,1,7,4,5,
630,84,24,2023B,10,4,10,9,3,6,2,
631,15,50,2023B,9,8,8,6,8,8,8,
632,4,77,2023B,4,7,8,3,6,6,7,
633,67,22,2025A,6,7,7,2,5,6,4,
634,63,70,2024B,10,8,2,9,2,6,10,
635,26,56,2025A,7,4,8,3,10,7,4,
636,118,39,2024A,10,5,2,2,6,6,7,
637,71,74,2024A,8,2,3,4,7,7,10,
638,2,1,2025A,2,6,3,1,4,4,7,
639,107,2,2025A,7,1,3,10,2,6,10,
640,5,47,2024B,4,4,7,5,7,6,7,
641,83,60,2023B,9,3,8,9,7,8,9,
642,115,77,2023A,2,10,5,9,8,6,8,
643,47,19,2023A,3,7,8,2,3,4,4,
644,72,35,2024B,7,5,4,1,3,5,5,
645,86,31,2024B,5,5,9,3,6,7,9,
646,111,62,2024B,4,3,3,6,7,5,5,
647,87,43,2025A,10,9,5,8,2,5,2,
648,14,41,2024B,9,4,2,4,5,6,9,
649,43,80,2025A,7,6,2,6,5,4,4,
650,116,48,2025A,4,2,2,5,2,3,3,
651,54,22,2023B,5,8,8,7,2,6,9,
652,53,49,2023A,8,4,10,10,9,9,8,
653,105,71,2023A,3,8,10,9,2,6,8,
654,103,14,2023B,7,9,8,6,7,8,9,
655,14,80,2024A,2,4,2,9,4,4,6,
656,81,60,2024A,2,6,6,4,10,5,3,
657,85,76,2024B,3,6,3,4,4,4,6,
658,15,6,2024A,9,1,6,8,9,8,6,
659,106,10,2024B,5,2,2,2,5,4,2,
660,56,56,2024B,3,4,6,7,6,6,7,
661,110,52,2024A,2,6,9,3,10,6,5,
662,35,14,2024B,10,3,10,1,9,8,2,
663,62,47,2025A,6,5,5,5,2,5,6,
664,30,74,2023B,6,10,9,6,3,5,2,
665,29,52,2023B,3,2,5,8,2,4,7,
666,70,2,2023B,8,9,9,5,8,7,2,
667,64,64,2024B,9,1,2,7,8,6,3,
668,96,25,2024A,3,10,3,9,2,4,10,
669,106,75,2024B,6,4,2,9,3,5,9,
670,65,60,2024B,4,8,8,7,8,7,9,
671,66,75,2023A,3,2,4,10,9,5,5,
672,92,55,2025A,7,9,2,6,3,4,6,
673,120,43,2024B,7,9,3,7,2,6,10,
674,3,11,2024A,10,7,4,8,4,5,3,
675,101,40,2023B,5,5,5,3,6,6,8,
676,84,10,2025A,9,3,2,5,2,5,7,
677,113,40,2023B,3,4,5,6,3,4,6,
678,18,35,2024B,8,6,10,1,6,8,7,
679,10,56,2024A,3,5,3,4,4,4,5,
680,119,62,2024A,5,1,9,7,4,6,6,
681,15,45,2025A,7,1,4,4,9,6,4,
682,95,49,2023A,6,7,6,5,10,7,7,
683,28,30,2023B,5,1,7,9,3,4,2,
684,13,58,2025A,10,1,3,3,7,7,7,
685,91,37,2024A,2,4,7,4,2,5,9,
686,9,35,2023B,9,8,4,7,7,6,4,
687,98,29,2025A,2,10,5,6,6,4,4,
688,7,16,2025A,6,6,7,3,2,6,9,
689,105,72,2024A,9,4,4,5,4,7,10,
690,17,31,2023B,7,2,10,2,7,7,3,
691,56,7,2025A,6,1,9,9,3,7,9,
692,10,51,2025A,6,8,3,10,7,4,2,
693,109,70,2024B,6,3,9,1,4,6,7,
694,18,41,2024B,8,5,8,4,2,6,7,
695,97,52,2023B,3,9,7,4,6,6,8,
696,116,35,2024B,2,3,8,2,10,7,9,
697,46,9,2023B,3,5,4,9,2,4,6,
698,65,20,2024B,4,1,8,9,6,6,6,
699,35,39,2023B,5,2,10,1,4,7,9,
700,48,18,2023B,3,4,7,2,10,6,5,
701,66,37,2024B,7,7,5,8,6,6,7,
702,3,9,2024B,5,5,9,7,3,6,9,
703,68,35,2024B,5,6,3,1,8,5,4,
704,107,69,2024B,4,10,6,8,5,4,2,
705,18,74,2023B,8,2,4,1,3,5,6,
706,74,72,2024B,4,4,3,8,10,6,9,
707,82,54,2024A,7,7,4,7,8,6,7,
708,10,49,2024A,9,1,10,10,4,8,9,
709,83,5,2023A,10,7,2,2,8,8,10,
710,93,24,2025A,7,5,10,6,4,7,6,
711,6,10,2025A,9,7,5,8,9,7,5,
712,59,9,2023A,9,2,6,8,8,7,5,
713,111,27,2024A,7,1,4,1,7,6,4,
714,2,70,2025A,7,6,9,6,10,8,6,
715,3,42,2023A,9,2,3,1,8,6,5,
716,64,6,2023B,2,7,5,8,3,4,6,
717,30,77,2024B,10,6,7,10,6,6,2,
718,87,14,2023B,4,6,6,2,6,6,9,
719,4,79,2024B,5,6,7,10,2,5,7,
720,18,64,2024B,10,9,9,2,7,8,8,
721,92,51,2025A,2,3,10,6,4,5,5,
722,97,59,2024A,6,3,6,7,4,5,5,
723,64,42,2025A,5,6,3,7,3,5,10,
724,67,49,2024B,4,5,4,2,8,6,6,
725,88,36,2023A,5,10,9,5,2,5,4,
726,48,73,2024A,6,8,7,5,5,7,10,
727,1,67,2025A,7,8,4,7,3,5,7,
728,12,42,2023A,3,2,10,1,5,5,3,
729,75,2,2024B,9,7,8,1,7,7,3,
730,118,4,2024A,4,9,4,8,5,4,4,
731,25,16,2023A,3,7,7,9,10,6,4,
732,120,8,2023A,9,7,8,8,7,8,8,
733,41,49,2024B,5,2,7,10,3,6,8,
734,54,16,2023B,7,5,10,7,8,7,3,
735,69,50,2023A,8,7,9,5,9,8,8,
736,40,77,2025A,9,4,4,7,6,7,8,
737,3,65,2024B,2,1,5,2,8,6,7,
738,103,36,2023B,5,7,4,1,9,6,6,
739,13,3,2023A,8,4,2,8,9,6,5,
740,54,79,2025A,4,2,2,1,5,5,10,
741,28,43,2025A,10,7,9,1,9,8,6,
742,38,49,2023B,3,6,6,5,2,3,2,
743,4,72,2023B,10,9,3,6,3,5,5,
744,88,42,2025A,10,8,3,6,7,6,4,
745,65,16,2025A,9,10,4,2,7,6,3,
746,112,67,2024A,7,10,4,10,6,6,6,
747,120,41,2025A,9,4,9,2,9,9,10,
748,74,6,2025A,5,10,10,7,9,8,7,
749,22,61,2024B,3,2,2,8,2,4,9,
750,71,58,2024B,2,4,2,2,5,3,2,
751,49,68,2025A,9,10,2,7,2,6,9,
752,45,67,2025A,6,1,10,1,10,8,4,
753,76,2,2024A,2,2,7,1,9,7,9,
754,12,62,2024A,2,5,10,1,9,7,7,
755,53,52,2023A,5,3,7,5,7,6,6,
756,108,73,2025A,4,6,8,2,6,7,9,
757,20,57,2023A,2,4,3,3,4,4,8,
758,33,79,2024B,4,2,6,1,4,5,6,
759,21,34,2023A,10,7,3,3,7,8,10,
760,38,37,2023A,7,10,3,9,9,6,7,
761,113,77,2025A,3,2,7,7,2,5,8,
762,98,57,2025A,10,5,5,2,4,6,3,
763,95,8,2025A,2,5,3,1,4,4,5,
764,78,15,2024B,6,2,8,5,4,5,3,
765,10,30,2023A,4,9,4,7,2,4,4,
766,80,62,2023A,8,5,3,6,7,5,2,
767,120,55,2024A,6,1,6,6,3,6,7,
768,107,56,2024A,2,1,4,8,5,5,9,
769,38,21,2024B,4,8,4,10,6,4,4,
770,104,14,2023A,3,1,10,9,6,6,4,
771,67,15,2023A,4,1,5,4,6,6,8,
772,86,35,2024A,9,5,4,10,5,6,5,
773,20,49,2023B,9,7,4,4,3,5,5,
774,43,12,2024A,6,9,8,6,7,8,10,
775,32,48,2025A,3,4,5,8,6,4,2,
776,32,4,2024A,5,2,4,10,5,5,7,
777,64,62,2023B,2,6,3,9,4,3,2,
778,119,12,2024A,6,2,4,7,10,6,2,
779,108,14,2024A,2,8,8,10,7,5,2,
780,111,38,2024A,9,4,6,5,2,6,8,
781,102,64,2023A,6,5,7,6,10,7,4,
782,65,28,2024A,8,2,7,8,3,5,3,
783,27,52,2025A,7,1,2,10,5,4,2,
784,43,33,2023B,6,6,6,3,5,6,5,
785,22,33,2024A,6,2,9,9,3,6,7,
786,32,64,2024B,4,1,6,7,9,7,10,
787,77,11,2025A,9,6,5,2,2,5,3,
788,73,56,2024A,5,9,9,9,7,8,9,
789,25,19,2023A,7,4,10,8,8,8,9,
790,80,10,2024B,7,5,5,3,2,6,10,
791,38,39,2023A,3,3,5,9,5,4,3,
792,116,29,2024B,3,9,4,3,8,4,2,
793,63,67,2024A,9,8,9,1,2,6,2,
794,108,66,2023A,2,2,2,8,5,4,7,
795,91,25,2023B,9,8,3,9,4,5,3,
796,9,17,2024B,3,3,2,2,2,2,3,
797,73,7,2023B,8,10,10,4,4,7,5,
798,57,14,2023B,2,3,5,6,3,3,3,
799,84,29,2025A,10,7,2,2,9,8,10,
800,48,52,2025A,6,7,10,1,7,7,5,
801,25,37,2023A,3,6,6,1,7,6,9,
802,81,43,2023B,8,4,7,4,5,6,4,
803,79,36,2023B,3,7,3,10,4,4,8,
804,8,80,2024A,7,3,3,9,9,6,7,
805,5,38,2024B,4,2,6,7,8,5,3,
806,10,34,2024B,7,8,9,7,8,8,8,
807,69,61,2023A,10,6,4,3,2,6,7,
808,113,64,2023B,10,7,10,1,2,8,10,
809,95,13,2023B,8,3,7,8,7,7,7,
810,37,59,2024A,5,8,6,2,7,5,2,
811,49,16,2023B,7,3,4,5,5,6,7,
812,57,76,2023A,10,9,6,7,10,8,4,
813,85,22,2023A,9,3,4,4,2,6,10,
814,19,62,2024A,5,8,6,10,3,6,8,
815,32,24,2024A,4,2,6,2,2,4,2,
816,61,23,2023B,3,6,8,9,6,6,6,
817,92,25,2023A,9,8,9,5,2,8,10,
818,36,59,2023A,9,7,2,1,10,6,2,
819,87,33,2023B,5,7,4,10,9,5,2,
820,27,63,2024B,7,3,3,1,8,6,4,
821,118,56,2023A,3,5,7,7,5,5,4,
822,100,3,2023A,8,8,4,10,2,4,3,
823,115,30,2023B,10,3,6,3,9,7,4,
824,50,71,2024B,2,8,9,10,5,4,2,
825,73,30,2023B,8,7,2,2,8,6,8,
826,71,19,2023A,3,3,3,1,10,5,3,
827,51,43,2023B,2,2,7,4,5,5,5,
828,114,69,2023A,9,6,10,7,9,8,2,
829,28,44,2025A,3,8,10,9,10,7,5,
830,7,70,2023A,9,8,2,6,8,7,9,
831,20,74,2024B,8,3,4,2,8,6,6,
832,16,51,2024B,6,3,4,2,3,5,7,
833,55,21,2023A,7,10,7,4,9,7,4,
834,62,79,2024B,10,10,10,1,8,9,9,
835,38,5,2025A,2,6,7,8,2,5,10,
836,110,17,2023B,6,7,5,5,9,8,10,
837,14,57,2023A,7,4,8,5,9,8,7,
838,10,25,2023A,2,10,6,10,2,3,3,
839,16,22,2024B,7,5,2,1,9,6,4,
840,79,38,2023B,10,2,6,2,7,8,8,
841,103,49,2023B,8,10,10,3,7,7,2,
842,14,76,2024B,7,8,6,3,6,7,10,
843,67,75,2025A,7,6,9,4,10,7,3,
844,23,46,2023B,4,5,2,7,7,5,8,
845,95,9,2023B,3,8,9,6,9,8,10,
846,85,79,2024B,9,5,9,10,8,7,2,
847,57,16,2025A,5,3,7,6,10,8,8,
848,22,80,2023B,4,7,9,6,9,7,6,
849,6,19,2024A,9,4,4,10,2,5,4,
850,118,67,2024A,4,5,7,2,2,5,6,
851,79,67,2023B,2,4,10,8,10,6,3,
852,111,32,2024A,8,5,2,4,2,4,2,
853,68,42,2024B,8,3,8,10,9,7,2,
854,25,48,2023A,10,7,3,10,8,6,2,
855,30,28,2024B,8,5,2,8,5,5,5,
856,109,38,2023A,8,4,3,5,6,5,4,
857,5,7,2024B,5,5,2,8,2,3,2,
858,67,20,2024A,3,4,10,4,2,6,9,
859,36,42,2024B,3,7,4,1,5,5,9,
860,21,45,2025A,10,7,6,10,7,6,2,
861,105,61,2024A,7,5,8,1,5,6,4,
862,113,76,2024A,10,6,3,3,3,6,8,
863,48,2,2025A,2,8,4,6,5,4,3,
864,36,51,2024A,7,4,7,7,3,6,5,
865,54,42,2024A,9,7,4,2,10,8,10,
866,30,50,2023B,5,5,4,9,7,5,5,
867,90,26,2025A,4,6,6,6,8,7,10,
868,62,55,2023A,7,9,6,9,3,4,2,
869,83,80,2025A,5,2,9,10,2,5,5,
870,63,3,2024B,6,2,6,6,10,8,9,
871,83,22,2024A,6,4,3,6,4,4,2,
872,26,12,2025A,6,6,6,8,9,6,5,
873,6,22,2023A,8,4,3,1,3,6,8,
874,37,9,2023B,3,1,2,6,8,4,2,
875,64,76,2024A,2,2,10,5,5,6,8,
876,100,75,2025A,5,10,3,10,6,5,7,
877,116,9,2023A,4,10,4,10,6,6,9,
878,50,73,2025A,9,4,5,8,6,6,6,
879,100,39,2023A,2,9,4,9,3,3,2,
880,77,40,2024A,8,6,6,4,5,5,2,
881,3,74,2024B,2,8,4,9,6,4,4,
882,1,6,2024B,4,5,7,6,2,5,6,
883,36,36,2024A,8,8,4,3,4,5,5,
884,25,4,2024A,8,2,10,9,7,7,4,
885,84,37,2023B,5,1,6,7,6,7,10,
886,110,80,2024A,2,7,8,1,8,6,4,
887,3,1,2023A,5,2,3,6,4,4,6,
888,108,77,2023B,3,5,7,7,5,6,7,
889,31,60,2024A,8,9,3,6,10,7,6,
890,87,67,2023B,10,6,7,9,10,8,4,
891,2,69,2024B,4,7,5,1,2,4,7,
892,21,9,2023A,3,2,4,10,4,4,7,
893,10,35,2024B,5,7,5,7,4,5,5,
894,72,8,2023A,9,2,7,3,9,7,3,
895,101,64,2025A,3,2,10,7,3,6,9,
896,22,36,2024A,8,8,9,1,9,8,4,
897,94,51,2023B,5,9,6,1,4,5,4,
898,32,47,2023A,9,9,9,7,10,8,3,
899,74,19,2025A,5,9,3,4,10,7,9,
900,68,77,2025A,2,1,9,8,3,4,4,
901,30,28,2024B,7,10,5,7,4,6,9,
902,17,43,2025A,9,8,7,10,5,7,7,
903,50,46,2025A,2,9,2,5,4,2,2,
904,59,12,2023B,9,6,3,9,6,6,8,
905,90,41,2023A,5,6,3,6,4,4,3,
906,41,35,2025A,4,8,9,4,4,5,4,
907,110,9,2023A,9,10,4,6,10,8,7,
908,111,55,2023B,5,2,8,7,4,6,9,
909,27,50,2024A,8,8,6,5,4,5,3,
910,16,16,2023B,2,5,4,4,3,3,2,
911,86,28,2025A,10,8,8,8,5,8,9,
912,48,78,2025A,10,10,6,4,9,9,10,
913,21,80,2023B,8,9,8,6,2,7,9,
914,78,19,2023A,5,9,2,9,10,6,9,
915,93,59,2023A,2,3,3,10,9,4,4,
916,68,14,2025A,6,7,4,2,7,5,3,
917,62,38,2023B,2,8,2,4,10,5,7,
918,32,11,2023A,2,1,9,10,4,4,2,
919,52,10,2024A,6,5,3,6,9,5,3,
920,11,52,2023B,2,5,5,3,2,4,8,
921,47,54,2023A,4,2,3,8,3,3,2,
922,7,67,2025A,8,1,2,9,4,6,8,
923,110,11,2023A,9,4,7,3,6,6,2,
924,31,28,2023B,9,7,3,10,6,6,6,
925,105,44,2023B,9,2,8,3,8,8,9,
926,39,42,2023B,10,10,6,4,6,8,8,
927,16,71,2024B,6,8,6,3,6,6,5,
928,113,73,2023A,7,10,3,2,7,5,3,
929,102,41,2024B,5,8,2,8,10,5,2,
930,67,46,2023B,2,7,4,8,10,5,4,
931,33,76,2024A,4,1,6,7,2,4,4,
932,18,32,2024B,4,5,10,2,6,7,7,
933,115,75,2025A,6,5,9,4,5,6,3,
934,85,21,2024B,7,5,10,3,8,8,6,
935,33,69,2024B,10,8,9,2,8,9,8,
936,63,47,2024B,7,7,2,6,5,4,4,
937,107,51,2024A,7,7,9,10,4,7,7,
938,4,10,2025A,8,6,6,1,3,5,4,
939,99,23,2023B,9,1,6,3,5,6,6,
940,18,9,2024A,2,7,5,3,3,5,9,
941,29,77,2024B,10,10,2,9,7,6,4,
942,112,71,2023B,3,7,6,10,4,5,7,
943,45,1,2024B,4,9,8,6,9,7,6,
944,33,51,2024A,10,4,8,9,10,8,5,
945,111,44,2023A,5,1,3,6,6,4,4,
946,54,14,2023A,7,7,4,1,8,6,4,
947,84,13,2023B,5,3,8,4,6,6,5,
948,37,20,2023A,5,1,5,2,6,5,3,
949,75,77,2023B,2,9,2,6,10,6,9,
950,57,44,2024A,10,9,3,1,10,8,8,
951,18,49,2023B,4,10,10,8,7,6,5,
952,27,44,2025A,4,1,10,5,7,6,5,
953,115,5,2025A,6,3,5,2,5,6,9,
954,63,40,2024B,7,4,5,7,10,6,2,
955,34,28,2023B,6,8,9,10,10,8,9,
956,69,23,2024A,5,1,4,4,9,5,3,
957,31,54,2023B,7,9,6,8,7,6,4,
958,113,4,2024A,7,8,9,8,8,8,9,
959,17,38,2024B,7,9,3,8,9,6,5,
960,115,33,2024B,3,7,3,6,6,5,7,
961,94,17,2025A,5,9,10,9,2,6,5,
962,14,72,2023A,2,3,8,7,10,6,2,
963,63,12,2024B,10,5,7,4,7,7,4,
964,113,60,2024B,2,1,3,9,10,5,6,
965,42,45,2024A,3,10,8,5,5,6,7,
966,9,72,2025A,10,8,5,6,2,6,7,
967,114,65,2025A,3,2,4,3,4,4,5,
968,108,31,2024B,3,6,5,4,10,5,2,
969,46,53,2025A,8,7,8,4,4,6,5,
970,50,10,2023A,6,8,6,1,9,8,9,
971,39,19,2023A,6,8,7,8,2,6,9,
972,30,34,2024B,9,1,8,3,4,6,2,
973,38,68,2025A,9,8,4,4,9,8,8,
974,73,49,2023B,8,8,9,5,4,6,3,
975,103,21,2024A,3,1,5,7,6,6,8,
976,12,48,2024B,6,1,8,1,7,7,7,
977,68,4,2024A,3,1,3,6,3,3,4,
978,55,35,2024B,3,3,5,9,5,5,7,
979,52,70,2023A,9,10,2,2,8,6,5,
980,85,69,2025A,7,9,2,7,10,6,6,
981,26,38,2025A,3,9,8,5,5,4,2,
982,39,48,2024B,6,2,6,6,8,6,3,
983,94,57,2025A,3,4,3,9,8,5,7,
984,29,62,2023A,5,1,8,3,4,5,3,
985,8,56,2024B,10,10,3,5,2,6,10,
986,41,79,2024B,10,4,7,6,3,6,3,
987,112,35,2023B,4,5,8,4,10,8,10,
988,33,54,2023B,10,3,8,6,8,8,8,
989,48,14,2024A,8,6,8,7,5,6,5,
990,28,42,2023B,2,4,6,9,5,5,8,
991,64,13,2023B,6,4,7,5,10,7,5,
992,94,43,2024A,7,7,7,6,8,6,4,
993,2,72,2023A,2,7,7,8,8,6,8,
994,93,53,2024A,3,6,4,10,10,6,6,
995,60,71,2023B,2,3,5,9,2,5,10,
996,74,65,2024B,9,8,3,2,10,8,10,
997,96,17,2024B,2,6,6,1,3,5,10,
998,88,40,2024B,7,10,9,7,2,6,6,
999,62,38,2023B,2,10,2,3,5,4,9,
1000,115,4,2025A,5,8,5,10,5,6,10,
1001,53,56,2025A,2,4,3,4,8,4,5,
1002,67,59,2023A,8,1,3,8,10,6,5,
1003,99,58,2024A,6,7,4,7,4,4,3,
1004,99,20,2023A,2,7,8,4,2,4,3,
1005,31,38,2025A,10,4,3,7,7,6,3,
1006,28,77,2024A,10,4,10,3,2,6,4,
1007,7,45,2024A,9,7,10,8,2,7,8,
1008,15,42,2024A,6,9,3,7,10,6,7,
1009,26,77,2024B,7,6,6,8,9,8,10,
1010,108,31,2024A,10,3,8,2,3,6,3,
1011,48,45,2025A,4,9,10,10,4,6,6,
1012,2,45,2023B,3,5,4,9,3,3,3,
1013,33,65,2023B,8,7,9,9,10,8,3,
1014,7,32,2023A,4,6,2,7,4,4,5,
1015,16,21,2023A,8,9,5,10,9,7,6,
1016,61,72,2023A,9,5,5,2,6,8,10,
1017,59,80,2025A,2,6,8,5,5,5,5,
1018,75,41,2024A,10,6,6,2,3,7,8,
1019,46,64,2023A,6,10,8,6,4,5,3,
1020,108,45,2024A,5,9,9,8,9,6,3,
1021,86,70,2023A,4,8,4,2,2,3,2,
1022,39,40,2025A,3,4,7,9,6,5,5,
1023,21,45,2023A,9,6,5,4,2,6,8,
1024,9,63,2024A,4,10,8,8,7,7,8,
1025,69,69,2023A,4,1,8,2,10,8,9,
1026,26,19,2024A,4,10,2,5,9,6,7,
1027,36,65,2024A,2,4,4,4,9,6,7,
1028,39,53,2024B,7,1,10,5,7,8,10,
1029,27,2,2025A,4,10,2,2,6,4,3,
1030,44,50,2024B,3,6,9,8,10,7,6,
1031,95,67,2024B,7,8,9,3,4,6,6,
1032,80,55,2024B,7,6,5,4,9,8,9,
1033,6,9,2024B,2,7,10,2,6,5,3,
1034,86,69,2023B,6,9,2,1,3,3,2,
1035,115,9,2023A,6,9,7,7,9,6,2,
1036,71,37,2023B,9,6,3,1,2,5,6,
1037,21,3,2024B,6,7,3,6,4,5,7,
1038,96,41,2024B,10,5,5,6,10,8,9,
1039,23,80,2023A,7,4,8,6,8,6,2,
1040,112,75,2023A,4,9,4,5,8,5,3,
1041,53,69,2024B,2,1,6,6,10,7,10,
1042,47,2,2023A,8,5,3,7,10,7,8,
1043,78,7,2024B,9,1,8,4,3,7,7,
1044,113,58,2023A,8,8,5,8,10,7,5,
1045,76,3,2024B,2,3,10,4,6,7,10,
1046,67,22,2023B,2,3,9,3,8,5,2,
1047,62,30,2024A,8,4,5,10,10,7,4,
1048,41,79,2023A,3,6,5,7,7,4,3,
1049,77,46,2023A,7,5,5,6,6,5,2,
1050,37,41,2023A,5,3,7,4,2,6,10,
1051,31,43,2024B,9,7,6,10,3,6,7,
1052,101,15,2023B,9,4,6,7,7,7,7,
1053,76,49,2023A,6,6,7,10,2,4,2,
1054,18,19,2023A,10,5,10,10,6,8,7,
1055,83,6,2025A,2,5,2,5,5,4,8,
1056,64,80,2024A,8,2,4,9,3,5,4,
1057,4,60,2024B,7,6,8,9,2,6,6,
1058,65,20,2023A,5,6,6,6,2,4,3,
1059,61,9,2023B,9,5,3,8,8,8,10,
1060,87,77,2024A,9,10,4,6,8,7,7,
1061,44,44,2025A,9,1,3,3,6,5,2,
1062,41,8,2023B,9,10,6,3,9,8,8,
1063,15,70,2023A,5,5,7,5,6,6,5,
1064,15,20,2024B,6,10,10,2,5,8,10,
1065,23,16,2025A,6,4,2,1,10,7,10,
1066,86,23,2023B,8,9,5,4,9,7,6,
1067,67,33,2023B,6,10,7,4,5,6,4,
1068,46,73,2024A,4,10,10,6,8,7,6,
1069,12,48,2025A,6,2,3,2,9,5,2,
1070,120,6,2023B,8,5,9,10,8,8,5,
1071,58,13,2023B,4,2,8,1,4,6,6,
1072,15,6,2023B,2,5,2,10,6,4,8,
1073,66,8,2023A,5,1,3,7,6,5,5,
1074,72,21,2024A,2,10,8,7,2,4,4,
1075,33,39,2023A,6,4,7,10,8,8,10,
1076,23,21,2023A,9,1,10,7,3,6,2,
1077,62,23,2024A,7,4,4,3,6,6,8,
1078,4,2,2023B,6,7,5,1,5,6,8,
1079,85,51,2025A,8,4,9,6,10,9,9,
1080,56,9,2024A,7,3,2,7,5,6,9,
1081,28,78,2024B,7,5,7,5,4,5,3,
1082,32,28,2023B,5,9,7,6,3,4,3,
1083,99,72,2023B,7,5,6,10,3,6,10,
1084,52,25,2023B,7,9,10,7,9,8,6,
1085,15,46,2024B,6,7,8,7,3,6,9,
1086,104,55,2023A,3,1,4,3,9,6,7,
1087,29,67,2023B,6,5,4,1,2,4,5,
1088,63,16,2025A,4,4,7,3,6,6,6,
1089,109,26,2023A,10,4,6,3,4,6,5,
1090,13,39,2023B,2,2,10,2,9,8,9,
1091,22,27,2025A,10,3,10,8,4,8,9,
1092,33,6,2025A,3,2,3,1,2,3,5,
1093,56,49,2024B,6,7,4,5,10,8,10,
1094,109,4,2023A,5,1,7,7,10,7,6,
1095,81,50,2023A,10,5,4,1,10,8,10,
1096,13,29,2023B,10,3,3,3,5,6,7,
1097,89,20,2023B,6,10,2,9,8,6,6,
1098,16,53,2023B,4,6,4,3,2,3,2,
1099,56,74,2023B,9,6,9,9,6,8,8,
1100,61,29,2023A,9,3,4,1,9,6,4,
1101,105,24,2024A,10,1,2,6,4,5,3,
1102,23,78,2023A,10,10,3,9,6,7,8,
1103,13,59,2024B,5,7,8,10,9,6,4,
1104,90,41,2024A,6,8,5,1,4,6,7,
1105,106,79,2025A,7,2,3,5,7,5,2,
